Time,sCPU,cCost,sFreq,bCPU,bUtil,bFreq,Mem,mCost,mFreq,GPU,gCost,gFreq
1700423053.820428805,sCPU,100,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,13,600000000
1700423053.976721300,sCPU,88,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700423054.131198851,sCPU,36,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,66,600000000
1700423054.285734320,sCPU,0,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423054.468912265,sCPU,48,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,96,600000000
1700423054.623675237,sCPU,100,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,96,600000000
1700423054.778479793,sCPU,96,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423054.933596270,sCPU,26,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423055.087741108,sCPU,1,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,87,600000000
1700423055.271969444,sCPU,49,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,76,600000000
1700423055.427301008,sCPU,100,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,76,600000000
1700423055.582827783,sCPU,98,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423055.737845468,sCPU,34,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423055.891662092,sCPU,1,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423056.073686811,sCPU,44,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,84,600000000
1700423056.229730844,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,36,600000000
1700423056.386250718,sCPU,97,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700423056.542012955,sCPU,32,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,74,600000000
1700423056.697260768,sCPU,1,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,74,600000000
1700423056.885535332,sCPU,20,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,67,600000000
1700423057.040054009,sCPU,100,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,67,600000000
1700423057.193854966,sCPU,98,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,67,600000000
1700423057.348506687,sCPU,38,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,67,600000000
1700423057.501777761,sCPU,0,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,67,600000000
1700423057.687539995,sCPU,37,1400000,bCPU,0,2000000,Mem,4,825000000,GPU,75,600000000
1700423057.842994186,sCPU,65,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423057.997662365,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423058.149959383,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423058.302578198,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423058.455298681,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423058.607570032,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423058.759826132,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423058.913124374,sCPU,73,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,0,600000000
1700423059.067436381,sCPU,41,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
1700423059.223777002,sCPU,54,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,0,600000000
1700423059.376747239,sCPU,100,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,0,600000000
1700423059.530665365,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423059.684832703,sCPU,67,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423059.838223529,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423059.991919277,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423060.145280686,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423060.299373231,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423060.452998186,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423060.606631016,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423060.760017467,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423060.913192040,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423061.066166860,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423061.219764898,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423061.372822178,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423061.527053892,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423061.681139354,sCPU,100,1400000,bCPU,0,2000000,Mem,2,825000000,GPU,0,600000000
1700423061.837230638,sCPU,80,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700423061.993655218,sCPU,100,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700423062.148647027,sCPU,87,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423062.305077358,sCPU,29,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,77,600000000
1700423062.460041208,sCPU,0,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,77,600000000
1700423062.641844465,sCPU,33,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423062.796943484,sCPU,82,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,47,600000000
1700423062.951422410,sCPU,80,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423063.105992380,sCPU,40,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,77,600000000
1700423063.260209385,sCPU,0,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,77,600000000
1700423063.442636777,sCPU,50,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,77,600000000
1700423063.599711617,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,56,600000000
1700423063.756019613,sCPU,93,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423063.912102897,sCPU,29,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423064.067019288,sCPU,1,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,84,600000000
1700423064.251727589,sCPU,36,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,99,600000000
1700423064.406324101,sCPU,71,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423064.562914017,sCPU,90,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423064.717967619,sCPU,0,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423064.871444655,sCPU,2,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423065.053952381,sCPU,31,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,52,600000000
1700423065.210539589,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,28,600000000
1700423065.366771833,sCPU,100,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423065.522712573,sCPU,34,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423065.677837009,sCPU,0,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,84,600000000
1700423065.860734575,sCPU,52,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,84,600000000
1700423066.015662216,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,33,600000000
1700423066.170827069,sCPU,94,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423066.325574541,sCPU,25,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423066.508724694,sCPU,2,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,100,600000000
1700423066.692266353,sCPU,48,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,100,600000000
1700423066.847686918,sCPU,69,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,100,600000000
1700423067.002874605,sCPU,94,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,19,600000000
1700423067.157065943,sCPU,1,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,19,600000000
1700423067.338047063,sCPU,45,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,100,600000000
1700423067.523822881,sCPU,55,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,34,600000000
1700423067.678182888,sCPU,36,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423067.833125613,sCPU,91,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,3,600000000
1700423067.988035629,sCPU,1,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423068.169624633,sCPU,32,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423068.350794089,sCPU,100,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,98,600000000
1700423068.505030637,sCPU,87,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,98,600000000
1700423068.662057226,sCPU,29,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,48,600000000
1700423068.817153787,sCPU,2,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423069.000638986,sCPU,45,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,93,600000000
1700423069.155638337,sCPU,100,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423069.309570297,sCPU,63,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423069.465228616,sCPU,25,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,85,600000000
1700423069.619459705,sCPU,3,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423069.806476291,sCPU,21,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,88,600000000
1700423069.961030718,sCPU,99,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423070.114867051,sCPU,78,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423070.270099656,sCPU,44,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,47,600000000
1700423070.423723986,sCPU,0,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,100,600000000
1700423070.608130616,sCPU,42,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,97,600000000
1700423070.763117508,sCPU,100,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,0,600000000
1700423070.917761312,sCPU,65,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,0,600000000
1700423071.072839747,sCPU,31,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,0,600000000
1700423071.226567953,sCPU,1,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,69,600000000
1700423071.409169056,sCPU,19,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423071.563921778,sCPU,95,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,34,600000000
1700423071.718685833,sCPU,72,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423071.873841186,sCPU,56,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423072.028270154,sCPU,1,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423072.215140613,sCPU,48,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,97,600000000
1700423072.371580902,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423072.527546767,sCPU,62,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423072.684102183,sCPU,24,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423072.838171436,sCPU,2,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,100,600000000
1700423073.025957118,sCPU,16,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,97,600000000
1700423073.181893233,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423073.336901542,sCPU,92,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700423073.492154438,sCPU,42,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,65,600000000
1700423073.676655736,sCPU,39,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,100,600000000
1700423073.857943777,sCPU,35,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423074.013462761,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423074.169420793,sCPU,100,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700423074.323600798,sCPU,35,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,95,600000000
1700423074.478102099,sCPU,1,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423074.663682997,sCPU,52,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,13,600000000
1700423074.819134938,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423074.974459544,sCPU,94,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423075.128819177,sCPU,17,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423075.282705719,sCPU,2,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,100,600000000
1700423075.437048226,sCPU,52,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,63,600000000
1700423075.593571808,sCPU,100,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,63,600000000
1700423075.749607925,sCPU,93,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700423075.904713485,sCPU,25,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,83,600000000
1700423076.059520417,sCPU,2,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423076.246455252,sCPU,46,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423076.402122154,sCPU,76,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423076.557744473,sCPU,87,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700423076.712844617,sCPU,34,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,86,600000000
1700423076.867001663,sCPU,0,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423077.051814549,sCPU,51,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423077.207579370,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423077.362851225,sCPU,100,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700423077.517881617,sCPU,40,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,80,600000000
1700423077.672090414,sCPU,0,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423077.853717211,sCPU,51,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,63,600000000
1700423078.008771937,sCPU,100,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,0,600000000
1700423078.164023833,sCPU,94,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423078.318387716,sCPU,24,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423078.503455148,sCPU,33,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,100,600000000
1700423078.690518402,sCPU,51,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,38,600000000
1700423078.845463043,sCPU,37,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423079.000270308,sCPU,94,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700423079.154383270,sCPU,17,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700423079.339448785,sCPU,1,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,100,600000000
1700423079.527064630,sCPU,54,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,28,600000000
1700423079.681129842,sCPU,64,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423079.836938413,sCPU,89,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,8,600000000
1700423079.991500966,sCPU,1,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,100,600000000
1700423080.183725589,sCPU,7,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,83,600000000
1700423080.381633757,sCPU,83,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423080.537883752,sCPU,76,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,0,600000000
1700423080.693001146,sCPU,48,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423080.847127400,sCPU,1,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423081.032042122,sCPU,47,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,79,600000000
1700423081.187204225,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423081.341730652,sCPU,98,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,0,600000000
1700423081.496847254,sCPU,34,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423081.650977383,sCPU,4,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,100,600000000
1700423081.833265606,sCPU,42,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,66,600000000
1700423081.988653921,sCPU,92,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,66,600000000
1700423082.143728106,sCPU,70,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423082.298335201,sCPU,2,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,60,600000000
1700423082.452797585,sCPU,2,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,100,600000000
1700423082.640381889,sCPU,21,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423082.796397421,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423082.952417204,sCPU,100,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700423083.108825826,sCPU,53,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,78,600000000
1700423083.264267184,sCPU,0,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,100,600000000
1700423083.448220474,sCPU,50,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,71,600000000
1700423083.605471025,sCPU,100,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,0,600000000
1700423083.760377125,sCPU,96,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700423083.915195806,sCPU,25,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,82,600000000
1700423084.099929024,sCPU,46,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423084.281783199,sCPU,41,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,91,600000000
1700423084.436797758,sCPU,62,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423084.592323034,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423084.746757542,sCPU,0,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423084.929366353,sCPU,41,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423085.112861345,sCPU,54,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,20,600000000
1700423085.269461595,sCPU,37,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423085.425306625,sCPU,88,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423085.579982637,sCPU,2,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,61,600000000
1700423085.763961761,sCPU,44,1400000,bCPU,0,2000000,Mem,4,825000000,GPU,100,600000000
1700423085.947917926,sCPU,89,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,27,600000000
1700423086.101683050,sCPU,76,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423086.257356827,sCPU,38,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,42,600000000
1700423086.411138826,sCPU,2,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423086.593933848,sCPU,34,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423086.795950995,sCPU,100,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,5,600000000
1700423086.951111140,sCPU,91,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423087.106711625,sCPU,29,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,74,600000000
1700423087.261597932,sCPU,2,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,74,600000000
1700423087.442037627,sCPU,19,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,98,600000000
1700423087.599010425,sCPU,100,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423087.755353796,sCPU,97,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700423087.911022115,sCPU,31,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,76,600000000
1700423088.065992549,sCPU,0,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423088.251525196,sCPU,52,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423088.406315293,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423088.561560731,sCPU,93,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423088.715914364,sCPU,22,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423088.869449859,sCPU,1,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423089.052779389,sCPU,51,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,61,600000000
1700423089.208017702,sCPU,100,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423089.363445309,sCPU,94,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,0,600000000
1700423089.518169864,sCPU,21,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,91,600000000
1700423089.700906510,sCPU,34,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423089.884729840,sCPU,51,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,42,600000000
1700423090.041634511,sCPU,37,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423090.198142843,sCPU,96,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423090.352300556,sCPU,1,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,68,600000000
1700423090.536329139,sCPU,39,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423090.718129354,sCPU,83,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,91,600000000
1700423090.873163706,sCPU,72,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423091.029629287,sCPU,62,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,6,600000000
1700423091.185730738,sCPU,1,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,100,600000000
1700423091.373805257,sCPU,33,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423091.576694292,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,7,600000000
1700423091.732283693,sCPU,62,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423091.888317601,sCPU,33,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,72,600000000
1700423092.043232534,sCPU,1,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423092.228228632,sCPU,21,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,77,600000000
1700423092.384492043,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423092.540264656,sCPU,100,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700423092.696138519,sCPU,31,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,71,600000000
1700423092.851278831,sCPU,0,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,100,600000000
1700423093.036344512,sCPU,49,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,72,600000000
1700423093.192714259,sCPU,100,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,0,600000000
1700423093.349022546,sCPU,100,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700423093.504527696,sCPU,39,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423093.686046741,sCPU,27,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423093.871731474,sCPU,51,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,55,600000000
1700423094.028145012,sCPU,100,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,0,600000000
1700423094.183486868,sCPU,92,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,0,600000000
1700423094.337416161,sCPU,20,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423094.523217187,sCPU,41,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423094.705553036,sCPU,54,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,61,600000000
1700423094.860981227,sCPU,41,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423095.016820840,sCPU,97,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,0,600000000
1700423095.171325225,sCPU,1,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,89,600000000
1700423095.353061606,sCPU,29,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,100,600000000
1700423095.536988604,sCPU,100,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423095.691225026,sCPU,56,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,4,600000000
1700423095.846033624,sCPU,36,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,4,600000000
1700423096.000125294,sCPU,3,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,4,600000000
1700423096.186667707,sCPU,34,1400000,bCPU,0,2000000,Mem,4,825000000,GPU,100,600000000
1700423096.388348474,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423096.543225031,sCPU,94,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423096.697838001,sCPU,32,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,52,600000000
1700423096.853110523,sCPU,3,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,52,600000000
1700423097.041722133,sCPU,28,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,69,600000000
1700423097.196579232,sCPU,100,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,69,600000000
1700423097.351361246,sCPU,91,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423097.505885214,sCPU,29,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423097.660367932,sCPU,4,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,87,600000000
1700423097.844571851,sCPU,51,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,87,600000000
1700423098.000811179,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
